index,dialog_id,unique_id,role,content,intent,music_attribute
8470,803370ad3a05ed5d,803370ad3a05ed5d:2:user,user,These are perfect to my morning mood. few more please.,"['continue', 'accept_response']",['mood']
8471,803370ad3a05ed5d,803370ad3a05ed5d:2:system,system,[MUSIC]You bet.,"['sympathetic_response', 'passive_recommend']",['none']
8472,803370ad3a05ed5d,803370ad3a05ed5d:3:user,user,I feel like now you understood my preference for morning music. give some more to complete the playlist irrespective of the singer. these songs are really good.,"['continue', 'accept_response']",['theme']
8473,803370ad3a05ed5d,803370ad3a05ed5d:3:system,system,[MUSIC]Yes. That's what I'm doing now.,"['sympathetic_response', 'active_recommend']",['none']
8474,803370ad3a05ed5d,803370ad3a05ed5d:4:user,user,good enough. few more of similar taste please.,"['continue', 'accept_response']",['none']
8475,803370ad3a05ed5d,803370ad3a05ed5d:4:system,system,[MUSIC]There are 12 more at the top that need a listen. They are all beautiful classical music to enrich any morning. I've enjoyed searching for these beautiful sounds!,"['parroting_response', 'sympathetic_response', 'active_recommend']",['genre']
8476,c2f745d1baff25e7,c2f745d1baff25e7:0:user,user,"cool, let's do that",['accept_response'],['none']
8477,c2f745d1baff25e7,c2f745d1baff25e7:0:system,system,"My apologies, the chat and playlist appears to have been wiped out. Your last message received was ""cool, lets do that"" I am unaware of it context. How may I help you today?","['detail_attribute_request', 'sympathetic_response']",['none']
8478,c2f745d1baff25e7,c2f745d1baff25e7:1:user,user,I want to create a playlist to listen to while in the gym,"['initial_query', 'add_filter']",['theme']
8479,c2f745d1baff25e7,c2f745d1baff25e7:1:system,system,"gotcha, is there an artist or genre I could start on?","['detail_attribute_request', 'sympathetic_response']","['artist', 'genre']"
8480,c2f745d1baff25e7,c2f745d1baff25e7:2:user,user,Some Hip Hop would be nice,['add_filter'],['genre']
8481,c2f745d1baff25e7,c2f745d1baff25e7:2:system,system,[MUSIC]Here are some Hip Hop tracks to start with,"['parroting_response', 'passive_recommend']",['genre']
8482,c2f745d1baff25e7,c2f745d1baff25e7:3:user,user,I love this! Got any songs from Jay Rock?,"['add_filter', 'accept_response']",['artist']
8483,c2f745d1baff25e7,c2f745d1baff25e7:3:system,system,[MUSIC]Here is some Jay Rock,"['parroting_response', 'passive_recommend']",['artist']
8484,c2f745d1baff25e7,c2f745d1baff25e7:4:user,user,Wonderful! Lastly can we add some Vince Staples and Earl Sweatshirt to the list,"['add_filter', 'accept_response']",['artist']
8485,c2f745d1baff25e7,c2f745d1baff25e7:4:system,system,[MUSIC]Here is some Vince Staples and Earl Sweatshirt.,"['parroting_response', 'passive_recommend']",['artist']
8486,95b375c6db33d232,95b375c6db33d232:0:user,user,this is a test,['others'],['none']
8487,95b375c6db33d232,95b375c6db33d232:0:system,system,[MUSIC]lots,['active_recommend'],['none']
8488,95b375c6db33d232,95b375c6db33d232:1:user,user,lets go,['accept_response'],['none']
8489,95b375c6db33d232,95b375c6db33d232:1:system,system,[MUSIC]more,['active_recommend'],['none']
8490,95b375c6db33d232,95b375c6db33d232:2:user,user,i like everything,['accept_response'],['none']
8491,95b375c6db33d232,95b375c6db33d232:2:system,system,[MUSIC]here,['active_recommend'],['none']
8492,95b375c6db33d232,95b375c6db33d232:3:user,user,last round,['others'],['none']
8493,95b375c6db33d232,95b375c6db33d232:3:system,system,[MUSIC]done,['active_recommend'],['none']
8494,166d6de2be589d5d,166d6de2be589d5d:0:user,user,Hi there! I need to make a playlist of calming stuff to help me sleep. Calming music would be good,"['initial_query', 'greeting', 'add_filter']","['theme', 'mood']"
8495,166d6de2be589d5d,166d6de2be589d5d:0:system,system,[MUSIC]Here are some tracks to start,['passive_recommend'],['none']
8496,166d6de2be589d5d,166d6de2be589d5d:1:user,user,"These seem ok. How about something more electronic, with less nature sounds?","['add_filter', 'accept_response', 'remove_filter']",['genre']
8497,166d6de2be589d5d,166d6de2be589d5d:1:system,system,[MUSIC]here are some tracks,['passive_recommend'],['none']
8498,166d6de2be589d5d,166d6de2be589d5d:2:user,user,Better. I don't like the Brown Noise or baby Sleep,"['remove_filter', 'accept_response', 'reject_response']",['track']
8499,166d6de2be589d5d,166d6de2be589d5d:2:system,system,[MUSIC]Here are some recommendations,['passive_recommend'],['none']
8500,166d6de2be589d5d,166d6de2be589d5d:3:user,user,the EDM is good!,['accept_response'],['genre']
8501,166d6de2be589d5d,166d6de2be589d5d:3:system,system,[MUSIC]Here are a few more tracks,['active_recommend'],['none']
8502,7325efe5e795e005,7325efe5e795e005:0:user,user,"Hi, I want to create a playlist for when i'm talking a walk.","['initial_query', 'greeting', 'add_filter']",['theme']
8503,7325efe5e795e005,7325efe5e795e005:0:system,system,let's get some music for your walk. Who are your favorite artists?,"['detail_attribute_request', 'parroting_response']","['artist', 'theme']"
8504,7325efe5e795e005,7325efe5e795e005:1:user,user,My favorite artists are Kanye west and Beyonce.,['add_filter'],['artist']
8505,7325efe5e795e005,7325efe5e795e005:1:system,system,[MUSIC]Here are some options for you,['passive_recommend'],['none']
8506,7325efe5e795e005,7325efe5e795e005:2:user,user,Can you add some Jcole,['add_filter'],['artist']
8507,7325efe5e795e005,7325efe5e795e005:2:system,system,[MUSIC]Of course,"['sympathetic_response', 'passive_recommend']",['none']
8508,7325efe5e795e005,7325efe5e795e005:3:user,user,I really like the song selections,['accept_response'],['none']
8509,7325efe5e795e005,7325efe5e795e005:3:system,system,I'm glad you enjoy them. What else would you like to hear?,"['detail_attribute_request', 'sympathetic_response']",['none']
8510,7325efe5e795e005,7325efe5e795e005:4:user,user,I would like to hear some country music.,['add_filter'],['genre']
8511,7325efe5e795e005,7325efe5e795e005:4:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
8512,470e367f44439220,470e367f44439220:0:user,user,"hi there, i need some help relaxing after a long day so can you put together a jazz playlist?","['initial_query', 'greeting', 'add_filter']","['theme', 'mood', 'genre']"
8513,470e367f44439220,470e367f44439220:0:system,system,Sure new jazz or something a little bit older?,"['detail_attribute_request', 'sympathetic_response']","['year', 'genre']"
8514,470e367f44439220,470e367f44439220:1:user,user,I prefer new jazz.,['add_filter'],['genre']
8515,470e367f44439220,470e367f44439220:1:system,system,[MUSIC]How about these?,"['feedback_request', 'passive_recommend']",['none']
8516,470e367f44439220,470e367f44439220:2:user,user,Could you add some music from Dave Koz and Kenny G?,['add_filter'],['artist']
8517,470e367f44439220,470e367f44439220:2:system,system,[MUSIC]Are these your style?,"['feedback_request', 'passive_recommend']",['none']
8518,470e367f44439220,470e367f44439220:3:user,user,Yes they are. Could you add some 90s and 2000s jazz music?,"['add_filter', 'accept_response']","['year', 'genre']"
8519,470e367f44439220,470e367f44439220:3:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
8520,470e367f44439220,470e367f44439220:4:user,user,Can you add some more songs from 80s and 90s Sade?,['add_filter'],['year']
8521,470e367f44439220,470e367f44439220:4:system,system,[MUSIC]Nice i love Sade,"['sympathetic_response', 'passive_recommend']",['artist']
8522,328bb1b770bef7a5,328bb1b770bef7a5:0:user,user,"hello, i need playlist of holiday music for our thanksgiving dinner.","['initial_query', 'greeting', 'add_filter']",['theme']
8523,328bb1b770bef7a5,328bb1b770bef7a5:0:system,system,[MUSIC]Hello! Happy holidays. I have started off our playlist. Tell me what you think!,"['feedback_request', 'parroting_response', 'sympathetic_response', 'passive_recommend']",['none']
8524,328bb1b770bef7a5,328bb1b770bef7a5:1:user,user,a couple of these songs are good. Let's stick to just Christmas music.,"['add_filter', 'accept_response']",['theme']
8525,328bb1b770bef7a5,328bb1b770bef7a5:1:system,system,[MUSIC]Sounds good! Here are some holiday songs for you.,"['parroting_response', 'sympathetic_response', 'passive_recommend']",['theme']
8526,328bb1b770bef7a5,328bb1b770bef7a5:2:user,user,"So far, so good. Any more recommendations?","['continue', 'accept_response']",['none']
8527,328bb1b770bef7a5,328bb1b770bef7a5:2:system,system,"[MUSIC]Yes, here are some more.","['active_recommend', 'sympathetic_response']",['none']
8528,328bb1b770bef7a5,328bb1b770bef7a5:3:user,user,"Thanks, these are perfect!",['accept_response'],['none']
8529,328bb1b770bef7a5,328bb1b770bef7a5:3:system,system,No problem. Happy Holidays and take care!,['sympathetic_response'],['none']
8530,328bb1b770bef7a5,328bb1b770bef7a5:4:user,user,"Actually, could you add a few more christmas songs from the 90s, please?",['add_filter'],"['year', 'theme']"
8531,328bb1b770bef7a5,328bb1b770bef7a5:4:system,system,[MUSIC]Do you like these?,"['feedback_request', 'passive_recommend']",['none']
8532,92ca2410aca4eb7e,92ca2410aca4eb7e:0:user,user,"Hello, I need some rock music to listen to while i wor k.","['initial_query', 'greeting', 'add_filter']","['theme', 'genre']"
8533,92ca2410aca4eb7e,92ca2410aca4eb7e:0:system,system,[MUSIC]I can help you with that. Do you have any favorite artists?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']",['artist']
8534,92ca2410aca4eb7e,92ca2410aca4eb7e:1:user,user,I like listening to Metallica and Linkin Park while i work,['add_filter'],['artist']
8535,92ca2410aca4eb7e,92ca2410aca4eb7e:1:system,system,[MUSIC]Awesome! I have added some songs by each artists as well as a few others,"['parroting_response', 'sympathetic_response', 'passive_recommend', 'active_recommend']",['artist']
8536,92ca2410aca4eb7e,92ca2410aca4eb7e:2:user,user,"Not a fan of Papa Roach or the ""louder"" Metallica songs. Have anything easier on the ears?","['add_filter', 'remove_filter', 'reject_response']","['artist', 'genre']"
8537,92ca2410aca4eb7e,92ca2410aca4eb7e:2:system,system,[MUSIC]How are these? If you don't like any of those are there any of your favorites I may be missing?,"['feedback_request', 'detail_attribute_request', 'passive_recommend']",['none']
8538,92ca2410aca4eb7e,92ca2410aca4eb7e:3:user,user,Unforgiven is probably my favorite song. Pink Floyd was a good pick but a different song maybe.,['add_filter'],"['track', 'artist']"
8539,92ca2410aca4eb7e,92ca2410aca4eb7e:3:system,system,[MUSIC]I have added your Metallica song as well as some more Pink Floyd. Anything else you like?,"['detail_attribute_request', 'parroting_response', 'passive_recommend', 'active_recommend']","['artist', 'genre']"
8540,92ca2410aca4eb7e,92ca2410aca4eb7e:4:user,user,Some of the Pink Floyd is too slow. Can we add some Pearl Jam to the list?,"['add_filter', 'remove_filter', 'reject_response']",['artist']
8541,92ca2410aca4eb7e,92ca2410aca4eb7e:4:system,system,[MUSIC]Here are some other suggestions. Hopefully you like those.,"['sympathetic_response', 'passive_recommend']",['none']
8542,99ad90f73139e604,99ad90f73139e604:0:user,user,Hello,['greeting'],['none']
8543,99ad90f73139e604,99ad90f73139e604:0:system,system,Hey there. What kind of music can I find for you today?,"['detail_attribute_request', 'sympathetic_response']",['none']
8544,99ad90f73139e604,99ad90f73139e604:1:user,user,modern R&B,"['initial_query', 'add_filter']","['genre', 'year']"
8545,99ad90f73139e604,99ad90f73139e604:1:system,system,[MUSIC]OK. Let me know what you think of those.,"['feedback_request', 'passive_recommend']",['none']
8546,99ad90f73139e604,99ad90f73139e604:2:user,user,this is a good start,['accept_response'],['none']
8547,99ad90f73139e604,99ad90f73139e604:2:system,system,Great! What else can I find for you/,"['detail_attribute_request', 'sympathetic_response']",['none']
8548,99ad90f73139e604,99ad90f73139e604:3:user,user,SZA Jhene Aiko Sevyn Streeter,['add_filter'],['artist']
8549,99ad90f73139e604,99ad90f73139e604:3:system,system,[MUSIC]There are some for you to check out. Hope you like em.,"['sympathetic_response', 'passive_recommend']",['none']
8550,99ad90f73139e604,99ad90f73139e604:4:user,user,Ella Mai Drake,['add_filter'],['artist']
8551,99ad90f73139e604,99ad90f73139e604:4:system,system,[MUSIC]Sure. I added them.,"['sympathetic_response', 'passive_recommend']",['none']
8552,68b5cacd4a7f25c2,68b5cacd4a7f25c2:0:user,user,"hello good morning, how was the weekend",['greeting'],['none']
8553,68b5cacd4a7f25c2,68b5cacd4a7f25c2:0:system,system,Grooving Thanks! What sounds are you in the mood for?,"['detail_attribute_request', 'sympathetic_response']",['mood']
8554,68b5cacd4a7f25c2,68b5cacd4a7f25c2:1:user,user,please play me some of Trey Songz songs,"['initial_query', 'add_filter']",['artist']
8555,68b5cacd4a7f25c2,68b5cacd4a7f25c2:1:system,system,"[MUSIC]Sure thing. Let me know what you think , okay?","['feedback_request', 'passive_recommend', 'sympathetic_response']",['none']
8556,68b5cacd4a7f25c2,68b5cacd4a7f25c2:2:user,user,please play lots of his songs,['continue'],['artist']
8557,68b5cacd4a7f25c2,68b5cacd4a7f25c2:2:system,system,[MUSIC]my pleasure. They will show up at the top for you.,"['sympathetic_response', 'passive_recommend']",['none']
8558,68b5cacd4a7f25c2,68b5cacd4a7f25c2:3:user,user,yea am grooving it,['accept_response'],['none']
8559,68b5cacd4a7f25c2,68b5cacd4a7f25c2:3:system,system,[MUSIC]excellent! I chose 21 Trey Songz for you. What else?,"['detail_attribute_request', 'sympathetic_response', 'active_recommend']",['artist']
8560,94be5bbde30603a2,94be5bbde30603a2:0:user,user,A quiet storm playlist to relax to.,"['initial_query', 'add_filter']","['theme', 'mood']"
8561,94be5bbde30603a2,94be5bbde30603a2:0:system,system,[MUSIC]Here are some relaxing tracks,"['parroting_response', 'passive_recommend']",['mood']
8562,94be5bbde30603a2,94be5bbde30603a2:1:user,user,How about more music from artists like Sade and Anita Baker?,['add_filter'],['similar_artist']
8563,94be5bbde30603a2,94be5bbde30603a2:1:system,system,[MUSIC]HEre are some tracks,['passive_recommend'],['none']
8564,94be5bbde30603a2,94be5bbde30603a2:2:user,user,Can we add more artists with smooth voices like Toni Braxton,['add_filter'],['similar_artist']
8565,94be5bbde30603a2,94be5bbde30603a2:2:system,system,[MUSIC]Here is some toni braxton,"['parroting_response', 'passive_recommend']",['artist']
8566,94be5bbde30603a2,94be5bbde30603a2:3:user,user,Some more soul r&b with an upbeat tempo,['add_filter'],"['genre', 'tempo']"
8567,94be5bbde30603a2,94be5bbde30603a2:3:system,system,[MUSIC]Here are some tracks,['passive_recommend'],['none']
8568,94be5bbde30603a2,94be5bbde30603a2:4:user,user,Definitely more of artists like Luther Vandross,['add_filter'],['similar_artist']
8569,94be5bbde30603a2,94be5bbde30603a2:4:system,system,[MUSIC]Here are some tracks.,['passive_recommend'],['track']
8570,0a57c90996b2389e,0a57c90996b2389e:0:user,user,"I'd like to create a playlist that will put me to sleep, maybe some instrumentals","['initial_query', 'add_filter']","['theme', 'instrument']"
8571,0a57c90996b2389e,0a57c90996b2389e:0:system,system,[MUSIC]So unds great! Here's a few to start,"['sympathetic_response', 'passive_recommend']",['none']
